code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover,myProfit,label1
600893,航发动力,航空,陕西,131.73,19.48,22.5,6321024.5,4086589.5,1338323.0,1915332.38,8.51,0.19,11.25,2.53,19960408,363847.03,1.62,3.16,21.54,19.6,2.81,84177.0,26.92,27.47,27.31,26.92,49291.24,0.5,1.86,27.534,28.091,28.966,71972.66,74590.63,72191.37,0.25,0.23,True
002479,富春环保,火力发电,浙江,23.95,7.3,7.96,516151.31,108935.11,247868.45,105153.67,1.32,0.312,3.55,2.8,20100921,84871.86,1.07,32.98,37.3,19.54,10.03,40482.0,9.46,9.59,9.56,9.44,67858.31,0.11,1.16,9.764,10.143,10.489,86090.05,100387.58,90625.37,0.93,0.23,True
002600,江粉磁材,元器件,广东,66.94,13.28,23.54,1325006.25,776807.81,214805.47,255056.17,1.08,0.098,2.28,3.84,20110715,42190.92,0.18,43.19,38.34,10.68,1.95,157782.0,9.04,9.42,9.41,9.04,340386.0,0.25,2.73,9.58,9.889,9.543,567497.09,799975.6,755028.4,2.56,0.23,True
600318,新力金融,多元金融,安徽,110.12,4.84,4.84,633662.19,74291.46,507.65,20824.1,0.43,0.082,2.85,4.21,20001208,59055.15,1.22,144.28,-62.45,82.36,8.67,21179.0,12.1,12.76,12.56,11.7,89529.96,0.32,2.61,12.132,12.404,13.023,55078.56,39928.99,39293.94,1.85,0.23,True
600308,华泰股份,造纸,山东,11.79,11.68,11.68,1426486.25,551941.0,723817.69,224376.7,1.92,0.414,5.94,1.09,20000928,299242.0,2.56,32.17,305.1,15.44,4.88,69870.0,6.29,6.41,6.39,6.21,110599.82,0.1,1.59,6.44,6.524,6.707,96236.2,99195.2,120389.74,0.95,0.23,True
603002,宏昌电子,化工原料,广东,80.66,6.06,6.14,159757.44,99200.1,17087.18,9851.33,0.16,0.06,1.72,3.75,20120518,29826.26,0.49,22.97,93.11,12.59,4.5,33567.0,6.5,6.65,6.56,6.37,286458.72,0.22,3.47,6.354,6.231,6.069,208804.05,220591.69,149328.3,4.73,0.23,True
300234,开尔新材,陶瓷,浙江,1035.56,1.5,2.9,120624.3,78824.77,21640.49,41463.17,1.43,0.007,3.47,2.74,20110622,26347.52,0.91,-1.65,-92.16,32.74,0.86,20401.0,11.38,11.65,11.56,11.3,19053.72,0.2,1.76,11.652,11.897,12.207,23986.91,35664.74,43558.75,1.27,0.23,True
002781,奇信股份,装修装饰,深圳,31.42,0.92,2.25,397981.53,375005.22,4981.41,72988.45,3.24,0.58,7.84,3.1,20151222,74543.32,3.31,12.9,36.74,15.1,4.93,22348.0,23.64,24.4,24.25,23.64,7086.6,0.61,2.58,23.962,25.258,27.544,8441.8,10963.79,22283.07,0.77,0.22,True
000059,华锦股份,石油加工,辽宁,9.22,14.0,15.99,3175106.0,1364720.88,1352795.0,620242.94,3.88,0.769,7.22,1.31,19970130,332265.06,2.08,14.52,4.79,23.15,5.21,78753.0,9.91,10.11,10.09,9.85,115017.17,0.19,1.92,9.97,10.033,10.259,133835.91,144023.56,162896.17,0.82,0.22,True
002237,恒邦股份,黄金,山东,23.09,8.36,9.1,1395761.38,982426.19,340932.03,98178.61,1.08,0.332,4.54,2.25,20080520,199829.11,2.19,39.5,55.27,6.1,1.85,67412.0,10.6,10.68,10.65,10.54,58097.99,0.11,1.04,10.63,10.722,10.727,67989.01,84807.9,75745.95,0.69,0.22,True
601969,海南矿业,普钢,海南,405.53,18.67,19.55,784471.69,434332.59,158208.88,266620.81,1.36,0.016,2.52,3.53,20141209,-19005.57,-0.1,187.64,123.77,18.33,1.82,31821.0,9.39,9.52,9.51,9.36,14189.69,0.14,1.49,9.46,9.757,10.24,21141.1,25986.79,24766.27,0.17,0.22,True
002308,威创股份,电脑设备,广东,45.36,8.39,9.14,298994.81,106785.32,42207.44,65501.48,0.72,0.21,2.98,3.91,20091127,93694.67,1.03,6.65,47.68,54.48,21.99,39756.0,11.31,11.51,11.45,11.19,40920.49,0.07,0.61,11.762,12.094,12.599,55231.0,64838.84,65575.68,0.49,0.22,True
002182,云海金属,小金属,江苏,32.83,4.51,6.46,373393.19,193328.47,119664.02,46609.55,0.72,0.209,2.37,3.86,20071113,38620.03,0.6,29.1,15.08,13.28,3.75,79079.0,9.15,9.35,9.32,9.02,181919.22,0.1,1.08,9.026,8.898,9.226,214830.08,180749.95,140535.83,4.04,0.22,True
000655,金岭矿业,普钢,山东,35.89,5.95,5.95,306823.81,105781.57,43084.19,48799.8,0.82,0.161,4.55,1.7,19961128,131722.52,2.21,96.57,168.15,35.52,10.82,46788.0,7.3,7.51,7.49,7.23,60081.03,0.2,2.74,7.308,7.304,7.477,62218.38,57333.15,57754.31,1.01,0.22,True
000659,*ST中富,广告包装,广东,99.03,12.86,12.86,268182.16,86083.43,145118.86,26518.33,0.21,0.032,0.41,10.44,19961203,-139335.66,-1.08,0.01,152.53,21.44,3.09,63360.0,3.81,3.84,3.83,3.75,48946.36,0.07,1.86,3.794,3.802,3.832,48216.06,66111.34,88711.45,0.38,0.22,True
601636,旗滨集团,玻璃,湖南,13.76,25.13,26.8,1295578.63,256674.52,804140.13,171494.67,0.64,0.32,2.5,2.26,20110812,237574.8,0.89,15.88,90.89,33.02,15.02,85949.0,5.54,5.94,5.93,5.38,1484584.75,0.41,7.43,5.598,5.327,5.078,1503983.45,971027.97,630910.42,5.91,0.22,True
002377,国创高新,石油加工,湖北,208.57,4.32,9.16,680420.5,262782.16,17334.6,366850.88,4.0,0.08,5.22,2.03,20100323,17568.17,0.19,160.01,1028.63,14.17,3.05,33434.0,10.08,10.53,10.49,10.08,91842.72,0.33,3.25,10.294,10.579,10.726,123721.53,155546.96,200272.7,2.13,0.22,True
300581,晨曦航空,航空,陕西,95.01,0.23,0.9,65717.03,57939.67,4437.58,22595.64,2.5,0.249,5.89,5.36,20161220,18367.9,2.03,-0.45,4.15,48.15,19.73,12250.0,32.8,33.45,33.45,32.6,5378.0,0.65,1.98,33.576,34.89,37.027,8324.8,9684.69,11350.86,2.38,0.22,True
002265,西仪股份,汽车配件,云南,203.52,2.91,3.19,148595.06,88603.18,40735.9,57228.28,1.8,0.058,3.03,5.19,20080806,4749.4,0.15,80.25,437.2,19.58,2.79,39716.0,13.39,13.43,13.42,13.27,19616.4,0.15,1.13,13.51,13.924,14.804,30802.38,30275.32,28882.93,0.67,0.22,True
300487,蓝晓科技,化工原料,陕西,33.93,0.85,2.02,98753.71,68825.8,17207.85,28369.35,1.4,0.38,3.93,4.37,20150702,29294.88,1.45,37.46,72.36,40.57,23.19,16626.0,17.79,18.21,18.21,17.75,12333.05,0.21,1.17,17.986,18.235,18.469,18423.64,23793.9,37807.28,1.46,0.21,True
300396,迪瑞医疗,医疗保健,吉林,33.12,1.35,1.53,184496.38,74488.5,31590.0,40995.37,2.67,0.88,7.82,4.97,20140910,58177.38,3.79,18.63,50.43,64.61,22.21,8775.0,40.16,40.27,39.4,39.26,6071.54,-0.76,-1.89,40.152,41.059,41.413,6898.54,8131.22,9340.34,1.01,0.21,True
600420,现代制药,化学制药,上海,22.34,5.75,11.1,1506695.75,677959.56,638848.25,246184.3,2.22,0.402,5.41,2.21,20040616,228092.05,2.06,-0.59,16.14,39.32,6.77,22894.0,12.47,12.59,12.56,12.43,18325.37,0.05,0.4,12.546,12.797,13.201,29082.8,41698.45,61363.58,0.32,0.21,True
601231,环旭电子,元器件,上海,27.84,21.76,21.76,1666218.38,1447613.5,158077.42,162849.27,0.75,0.396,3.76,3.91,20120220,409641.44,1.88,22.48,62.26,11.2,4.27,31346.0,14.35,14.6,14.56,14.13,135650.7,0.15,1.04,14.686,15.287,15.656,182578.06,237631.19,271084.64,0.62,0.21,True
600466,蓝光发展,区域地产,四川,25.31,8.83,21.34,9323756.0,8361430.5,107743.82,138724.16,0.65,0.22,4.32,2.0,20010212,499685.31,2.34,28.28,161.81,25.15,5.03,65870.0,8.47,8.58,8.55,8.41,110788.95,0.08,0.94,8.45,8.37,8.331,143886.25,154576.9,144310.28,1.26,0.21,True
002246,北化股份,化工原料,四川,76.74,4.14,5.13,317048.44,179083.22,93909.25,56548.33,1.1,0.13,3.63,3.68,20080605,71554.35,1.4,3.2,-33.17,24.99,4.7,56518.0,12.04,12.36,12.29,12.03,51668.14,0.25,2.08,12.224,12.423,12.968,66205.34,64585.73,67820.55,1.25,0.21,True
000735,罗 牛 山,农业综合,海南,45.66,10.6,11.52,618940.0,207991.38,180241.88,155903.09,1.35,0.129,3.11,2.52,19970611,72196.31,0.63,116.29,85.11,30.92,13.88,90000.0,7.32,7.49,7.44,7.3,181715.84,0.12,1.64,7.244,7.356,7.846,215706.16,237195.33,331304.24,1.71,0.21,True
600282,南钢股份,普钢,江苏,7.87,38.76,44.09,3800432.0,1415680.63,2104298.25,175370.88,0.4,0.464,2.36,2.06,20000919,348252.13,0.79,53.13,799.15,14.61,7.56,141912.0,5.1,5.43,5.4,5.02,1743456.5,0.31,6.09,5.08,4.994,4.916,1289344.88,1082156.18,1021902.89,4.5,0.21,True
000612,焦作万方,铝,河南,29.86,9.99,11.92,735693.19,139737.94,257505.41,160634.2,1.35,0.229,4.03,2.26,19960926,160096.22,1.34,39.25,542.4,6.16,7.22,57697.0,9.51,9.76,9.65,9.5,27996.64,0.02,0.21,9.786,10.067,10.362,47071.41,62250.94,94536.27,0.28,0.21,True
002782,可立克,电气设备,深圳,110.9,1.06,4.26,107239.61,75561.11,18965.01,5948.18,0.14,0.095,1.91,7.36,20151222,29403.48,0.69,2.59,-35.57,22.11,6.23,53619.0,14.17,14.43,14.4,14.08,14094.76,0.18,1.27,14.64,15.351,16.283,15894.94,17000.86,16910.86,1.32,0.21,True
603638,艾迪精密,专用机械,山东,42.52,0.44,1.76,92526.3,37850.76,32306.44,35418.55,2.01,0.6,4.57,7.23,20170120,24229.65,1.38,60.55,78.49,43.05,21.79,11753.0,30.07,32.2,32.15,30.07,39258.83,2.12,7.06,29.496,29.228,30.476,15719.13,14465.06,16764.18,8.92,0.2,True
002422,科伦药业,化学制药,四川,70.34,10.29,14.4,2701952.25,1101001.38,920096.0,351495.28,2.44,0.268,8.28,3.04,20100603,596266.19,4.14,26.51,-28.1,47.57,4.89,29633.0,21.15,21.85,21.62,21.07,63533.0,0.46,2.17,21.322,21.851,22.151,94653.83,101026.76,106341.06,0.62,0.2,True
000796,凯撒旅游,旅游服务,陕西,24.21,2.46,8.03,561951.25,395912.34,23180.18,63455.76,0.79,0.423,2.65,5.16,19970703,62631.71,0.78,24.05,44.12,18.12,5.44,42425.0,12.12,12.45,12.37,12.08,26140.07,0.3,2.49,12.486,12.926,13.623,35265.5,44047.2,51178.06,1.06,0.2,True
000905,厦门港务,港口,福建,47.46,5.31,5.31,720828.88,273484.34,278259.25,795.47,0.01,0.176,5.01,2.23,19990429,194273.69,3.66,63.38,-24.1,3.76,0.95,68539.0,11.74,11.92,11.87,11.73,33350.01,0.13,1.11,11.796,12.157,12.681,39357.62,51133.56,65845.92,0.63,0.2,True
601002,晋亿实业,机械基件,浙江,44.49,7.93,7.93,437913.41,287774.16,115191.36,110231.45,1.39,0.17,3.1,3.25,20070126,39668.57,0.5,29.41,203.95,24.04,6.37,87296.0,9.5,9.8,9.79,9.35,227840.97,0.14,1.45,9.726,9.812,10.381,341560.97,323615.32,491929.54,2.87,0.2,True
600096,云天化,农药化肥,云南,338.65,11.22,13.21,6676370.0,3422095.25,2233008.75,513606.31,3.89,0.016,2.69,2.67,19970709,-330915.03,-2.5,66.5,101.43,8.76,0.05,51475.0,7.37,7.47,7.44,7.12,48751.39,0.09,1.22,7.456,7.609,7.875,47166.04,50149.37,49487.19,0.43,0.2,True
000886,海南高速,路桥,海南,48.44,9.65,9.89,317288.59,211983.42,11646.78,94393.02,0.95,0.112,2.73,2.65,19980123,39049.12,0.39,203.93,134.75,45.41,25.37,67317.0,6.7,6.75,6.71,6.64,74109.07,0.05,0.75,6.58,6.677,7.092,123913.55,165119.61,201102.34,0.77,0.2,True
000768,中航飞机,航空,陕西,297.39,27.69,27.69,4587244.5,3768356.0,515162.56,1013343.5,3.66,0.046,5.56,3.27,19970626,127358.46,0.46,26.93,7.57,6.79,0.65,164029.0,17.07,17.26,17.17,16.99,63997.21,0.14,0.82,17.194,17.327,17.85,118068.56,132687.35,139676.86,0.23,0.2,True
600963,岳阳林纸,造纸,湖南,35.89,10.43,13.98,1581959.88,872985.88,423135.41,595270.38,4.26,0.17,5.52,1.24,20040525,19907.27,0.14,17.49,977.89,22.45,4.93,51884.0,6.86,7.0,6.97,6.81,100038.36,0.11,1.6,6.872,7.036,7.377,100554.74,113436.8,147248.52,0.96,0.2,True
002632,道明光学,化工原料,浙江,45.58,5.54,6.09,214762.02,95808.18,60772.48,69929.36,1.15,0.136,2.73,3.04,20111122,32912.9,0.54,52.01,115.62,37.19,15.55,42394.0,7.82,7.93,7.92,7.76,17877.48,0.12,1.54,7.894,8.054,8.388,22596.65,27711.9,32373.09,0.32,0.2,True
603098,森特股份,装修装饰,北京,38.21,0.63,4.0,234104.59,202121.59,18656.89,46800.65,1.17,0.353,4.04,4.45,20161216,62596.8,1.56,13.15,0.72,23.0,11.96,21633.0,18.55,18.85,18.8,18.41,10801.0,0.12,0.64,18.4,18.89,19.874,16228.32,16240.57,17135.1,1.73,0.2,True
002264,新 华 都,超市连锁,福建,4552.7,5.76,6.85,354092.47,192414.8,35099.68,114351.97,1.67,0.002,2.48,4.53,20080731,-23885.22,-0.35,1.36,-99.4,21.69,0.03,34208.0,10.05,10.52,10.29,10.02,207153.92,0.22,2.19,10.172,10.474,11.435,210088.26,250029.96,340080.23,3.6,0.2,True
603218,日月股份,工程机械,浙江,40.71,0.41,4.01,361761.41,267699.47,74468.15,86832.63,2.17,0.455,6.79,3.64,20161228,136063.69,3.39,14.25,-24.68,24.64,13.7,21618.0,24.5,24.9,24.9,24.38,9346.26,0.45,1.84,24.994,25.882,27.59,9024.62,11222.95,11682.61,2.28,0.2,True
300321,同大股份,塑料,山东,104.03,0.83,0.89,72364.67,35576.28,25200.27,23806.32,2.68,0.168,6.57,3.55,20120523,22609.56,2.55,4.1,-35.43,18.26,4.55,8696.0,23.02,23.43,23.29,22.94,4413.02,0.17,0.73,23.32,24.05,24.433,5980.72,7869.49,12267.59,0.53,0.2,True
603318,派思股份,专用机械,辽宁,86.33,1.06,4.05,126617.6,76626.21,17579.88,7022.37,0.17,0.14,1.41,10.43,20150424,8015.27,0.2,60.02,2010.46,37.79,12.06,18372.0,14.03,14.33,14.18,14.03,26322.0,-0.23,-1.6,14.48,14.299,14.306,37865.13,35854.76,37842.16,2.48,0.2,True
603266,天龙股份,塑料,浙江,30.29,0.25,1.0,98374.46,71618.72,18603.42,33815.94,3.38,0.66,7.92,3.28,20170110,33154.17,3.32,8.21,4.72,28.05,10.33,8819.0,28.93,29.19,29.12,28.85,4822.42,0.1,0.34,28.938,29.423,31.16,5396.87,7384.84,9927.03,1.93,0.2,True
300498,温氏股份,农业综合,广东,23.02,35.46,52.2,4481966.5,1716989.75,1240459.0,484385.84,0.93,0.774,5.72,4.15,20151102,1832774.25,3.51,-10.14,-62.73,16.38,10.3,60009.0,24.55,24.87,24.65,23.9,155575.3,0.24,0.98,25.71,26.206,25.934,161325.67,197123.5,171299.78,0.44,0.2,True
600740,山西焦化,焦炭加工,山西,106.82,6.57,7.66,1127389.75,505805.41,370160.5,225612.02,2.95,0.068,2.73,3.54,19960808,-115483.97,-1.51,75.76,268.4,9.55,1.21,77214.0,8.92,9.43,9.4,8.76,576391.44,0.36,3.98,9.048,8.73,8.719,523368.95,401377.83,386288.63,8.78,0.2,True
600562,国睿科技,通信设备,江苏,71.96,3.28,4.79,244802.16,225925.02,12596.33,49526.9,1.03,0.27,3.65,7.09,20030128,68837.28,1.44,1.32,-2.98,34.12,18.11,31559.0,24.73,25.26,25.24,24.73,12653.4,0.27,1.08,24.8,24.875,25.008,27817.4,32129.58,31125.33,0.39,0.19,True
002830,名雕股份,装修装饰,深圳,111.02,0.4,1.33,103652.86,81631.32,10682.36,15653.92,1.17,0.146,4.29,5.05,20161213,25394.47,1.9,9.85,12.22,29.88,4.03,13733.0,27.4,27.4,26.18,25.51,92937.98,-1.17,-4.28,27.78,31.781,33.411,91336.15,97518.72,124234.75,27.88,0.19,True
600213,亚星客车,汽车整车,江苏,66.91,2.2,2.2,485918.0,454487.75,23624.4,34209.4,1.55,0.112,0.71,14.07,19990831,-45327.32,-2.06,-24.47,-43.38,16.84,1.83,26421.0,9.55,9.75,9.74,9.51,20730.0,0.19,1.99,9.692,9.938,10.538,26030.98,33628.93,39342.0,0.94,0.19,True
300415,伊之密,专用机械,广东,25.85,2.86,4.32,214852.7,124436.81,39464.44,3621.45,0.08,0.474,2.32,7.05,20150123,47270.96,1.09,43.07,177.05,36.92,13.99,15855.0,15.77,16.06,15.99,15.77,30821.27,0.22,1.4,16.208,16.69,16.93,52685.16,58227.33,74704.43,1.08,0.19,True
603778,乾景园林,建筑施工,北京,83.15,2.26,5.0,163372.88,160503.88,993.25,2313.55,0.05,0.067,1.92,3.85,20151231,39647.64,0.79,-2.9,-32.97,23.82,10.89,40695.0,7.8,7.86,7.85,7.71,26088.22,0.06,0.77,7.864,8.063,8.614,33099.6,41753.24,43528.22,1.15,0.19,True
601001,大同煤业,煤炭开采,山西,11.47,16.74,16.74,2701883.0,1113434.38,514187.75,112711.22,0.67,0.392,3.4,1.76,20060623,101300.18,0.61,51.57,154.31,59.35,9.33,99278.0,6.03,6.25,6.22,5.96,172847.09,0.13,2.13,6.098,6.019,6.068,144255.13,130559.07,145399.12,1.03,0.19,True
000751,锌业股份,铅锌,辽宁,42.2,14.1,14.1,420194.41,233581.2,79030.9,131577.38,0.93,0.088,1.62,3.04,19970626,-81435.96,-0.58,45.28,30.63,10.24,2.58,192390.0,4.92,4.99,4.99,4.87,144938.33,0.06,1.22,4.93,4.936,5.114,204815.39,193676.35,207610.89,1.03,0.19,True
600325,华发股份,区域地产,广东,13.16,19.14,21.18,13346109.0,12576668.0,83527.81,428180.44,2.02,0.409,5.83,1.23,20040225,541314.63,2.56,65.3,128.03,24.07,6.8,58867.0,7.13,7.32,7.29,7.1,215834.78,0.17,2.39,7.176,7.139,7.187,187337.52,183260.99,177785.95,1.13,0.19,True
600722,金牛化工,化工原料,河北,129.55,6.8,6.8,136517.05,106674.52,23469.56,164531.3,2.42,0.047,1.34,6.0,19960626,-150525.98,-2.21,29.18,101.86,10.77,4.84,48209.0,6.71,6.82,6.81,6.67,63906.88,0.1,1.49,6.782,7.151,7.782,80782.52,86732.65,68503.19,0.94,0.19,True
002225,濮耐股份,其他建材,河南,87.53,6.18,8.9,492592.69,370365.53,60188.73,99318.5,1.12,0.046,2.67,2.02,20080425,43701.76,0.49,14.65,-35.41,29.98,2.07,48266.0,5.32,5.42,5.4,5.28,29393.45,0.07,1.31,5.37,5.539,5.555,30574.51,73596.8,63525.4,0.48,0.19,True
000782,美达股份,化纤,广东,167.27,4.45,5.28,274766.0,165747.66,88887.46,63823.15,1.21,0.037,2.24,3.7,19970619,-4601.56,-0.09,50.55,156.36,7.37,0.75,46288.0,8.54,8.65,8.63,8.54,13246.1,0.05,0.58,8.644,8.828,9.066,19511.37,23168.97,33810.19,0.3,0.19,True
600123,兰花科创,煤炭开采,山西,10.24,11.42,11.42,2734333.5,781472.94,712579.19,27067.93,0.24,0.65,8.26,1.07,19981217,600317.63,5.25,108.78,416.64,36.11,12.51,68981.0,8.47,8.8,8.78,8.39,198297.05,0.26,3.05,8.516,8.495,8.594,175270.65,152067.48,143859.1,1.74,0.19,True
600126,杭钢股份,普钢,浙江,11.09,9.27,25.98,2476663.0,973271.19,999264.69,1104733.0,4.25,0.458,6.14,1.1,19980311,177539.52,0.68,45.91,124.92,8.84,5.81,45320.0,6.81,7.07,7.0,6.78,72080.85,0.2,2.94,6.858,6.906,7.113,54672.72,58791.96,68839.62,0.78,0.19,True
002305,南国置业,区域地产,湖北,458.87,14.9,17.34,2431237.0,2330041.0,69267.84,130715.95,0.75,0.007,2.58,1.73,20091106,128263.9,0.74,-11.02,18.87,14.75,0.8,72471.0,4.44,4.56,4.52,4.18,159172.88,-0.07,-1.52,4.556,4.634,4.743,111627.35,110411.22,118192.34,1.07,0.19,True
000012,南 玻Ａ,玻璃,深圳,20.74,14.95,23.87,1891383.25,415755.72,1178094.0,98377.9,0.41,0.33,3.5,2.36,19920228,408042.75,1.71,19.45,-0.54,25.18,9.13,160427.0,9.01,9.25,9.24,8.78,470879.84,0.18,1.99,9.18,8.995,8.747,635085.29,548234.97,427416.71,3.12,0.19,True
300342,天银机电,元器件,江苏,37.42,3.96,4.32,160192.44,97161.3,17157.07,41631.67,0.96,0.33,3.01,5.36,20120726,42156.05,0.98,25.7,29.54,38.26,24.31,12000.0,14.56,14.95,14.92,14.56,7673.7,0.27,1.84,14.982,15.167,15.679,14477.92,19046.24,22454.84,0.19,0.19,True
603993,洛阳钼业,小金属,河南,66.33,129.54,215.99,10020716.0,3879243.5,2492202.25,2763653.0,1.28,0.09,1.73,3.81,20121009,452227.69,0.21,406.47,174.98,35.33,9.06,271587.0,6.48,6.88,6.83,6.42,2102098.5,0.28,4.28,6.506,6.347,6.623,1927628.2,1635050.17,1465079.44,1.62,0.19,True
300607,拓斯达,专用机械,广东,61.43,0.33,1.3,110437.32,94982.15,1629.29,36946.31,2.83,0.82,5.6,11.62,20170209,20896.4,1.6,98.9,120.58,39.33,20.42,9436.0,63.0,65.15,64.91,62.45,14081.0,2.01,3.2,63.516,64.735,69.618,12882.01,15872.89,17131.43,4.32,0.19,True
002737,葵花药业,中成药,黑龙江,28.54,1.21,2.92,424572.69,245376.91,118787.85,114399.22,3.92,0.842,9.5,3.37,20141230,117600.82,4.03,23.09,100.43,58.94,9.38,28601.0,32.08,32.49,32.38,32.08,5906.78,0.06,0.19,32.47,33.072,32.407,11461.29,18537.02,17049.74,0.49,0.19,True
300014,亿纬锂能,元器件,广东,37.69,8.19,8.56,671288.25,258546.05,194077.06,25142.15,0.29,0.378,2.62,7.25,20091030,103241.93,1.21,37.21,103.53,31.3,16.26,88938.0,18.96,19.19,19.19,18.56,134510.88,0.23,1.21,19.466,19.563,20.532,173852.43,208579.64,225937.83,1.64,0.19,True
000951,中国重汽,汽车整车,山东,11.12,6.71,6.71,2788944.75,2575557.75,129271.82,43243.28,0.64,1.061,8.12,1.94,19991125,378922.97,5.65,98.53,214.44,10.4,2.52,22301.0,15.99,16.87,16.8,15.9,91872.56,0.69,4.28,16.214,15.981,16.13,80045.08,73415.99,73632.49,1.37,0.18,True
002700,新疆浩源,供气供热,新疆,65.17,3.13,4.22,110827.25,60370.82,38918.35,2375.48,0.06,0.121,2.22,4.74,20120921,43631.05,1.03,-3.88,-7.36,37.23,21.57,23913.0,10.27,10.33,10.31,10.14,5413.98,0.11,1.08,10.288,10.357,10.643,7765.18,10350.06,14836.54,0.17,0.18,True
000961,中南建设,建筑施工,江苏,41.48,37.0,37.1,15074722.0,14343288.0,227739.95,259748.5,0.7,0.109,3.73,1.61,20000301,725642.31,1.96,-0.97,-17.27,17.87,2.12,74000.0,6.08,6.08,6.05,6.03,67364.88,-0.02,-0.33,6.072,6.057,6.076,109885.8,120081.64,118944.9,0.18,0.18,True
300035,中科电气,电气设备,湖南,71.42,3.71,5.18,138045.91,66254.13,21094.32,37518.9,0.72,0.078,2.16,3.46,20091225,18753.07,0.36,133.81,92.73,38.35,14.88,53483.0,7.85,7.94,7.93,7.79,75493.59,0.17,2.19,7.75,7.915,8.202,90421.84,100014.19,126947.41,2.03,0.18,True
002204,大连重工,专用机械,辽宁,564.51,19.31,19.31,1657211.0,1273365.63,289930.63,241172.72,1.25,0.006,3.41,1.22,20080116,198826.11,1.03,-20.52,-81.28,17.56,0.33,52288.0,3.83,3.93,3.91,3.82,52441.52,0.08,2.09,3.86,3.874,3.941,42809.37,47142.17,48821.6,0.27,0.18,True
002067,景兴纸业,造纸,浙江,10.01,9.6,11.28,629039.0,286474.13,279347.47,167559.16,1.48,0.45,3.38,1.71,20060915,94406.53,0.84,54.92,185.28,20.28,12.53,101458.0,5.82,5.94,5.92,5.82,103076.55,0.11,1.89,5.888,5.992,6.226,105944.09,130342.65,157763.86,1.07,0.18,True
600874,创业环保,环境保护,天津,33.96,10.87,14.27,1146109.75,399132.91,38579.2,39911.5,0.28,0.287,3.52,3.7,19950630,274761.5,1.93,4.55,11.82,42.99,26.46,113917.0,13.06,13.4,13.23,12.97,134087.02,0.05,0.38,13.15,13.649,14.522,162135.92,174726.7,151842.14,1.23,0.18,True
300242,明家联合,互联网,广东,27.06,5.0,6.36,288330.78,121573.4,726.25,125546.92,1.97,0.242,3.57,2.44,20110712,38624.82,0.61,-1.5,4.29,11.83,7.49,33038.0,8.13,8.13,8.0,7.88,70021.08,-0.04,-0.5,8.114,8.241,8.698,39254.94,39410.02,38567.49,1.4,0.18,True
600231,凌钢股份,普钢,辽宁,10.26,16.08,25.19,1613151.88,609905.44,879360.38,45192.5,0.18,0.395,2.45,2.21,20000511,259201.02,1.03,32.28,7120.69,14.34,7.43,66277.0,5.64,6.24,6.1,5.6,938875.25,0.38,6.64,5.676,5.795,5.872,587960.84,568824.1,610561.25,5.84,0.18,True
002013,中航机电,航空,湖北,68.11,20.95,24.06,2088981.63,1346199.75,330874.31,208517.77,0.87,0.125,3.22,3.54,20040705,266308.38,1.11,9.76,11.4,23.6,5.04,83867.0,10.58,10.79,10.76,10.58,63189.74,0.15,1.41,10.716,10.818,10.852,96271.51,103440.3,116759.7,0.3,0.18,True
002799,环球印务,广告包装,陕西,197.1,0.77,1.5,67891.5,31311.63,26538.15,14834.09,0.99,0.103,3.41,7.94,20160608,18448.17,1.23,16.8,-6.88,19.93,4.77,15375.0,27.22,27.66,27.3,26.92,10757.5,0.08,0.29,27.52,27.904,27.08,28699.99,36520.32,32403.03,1.4,0.18,True
300224,正海磁材,元器件,山东,1676.46,7.35,8.35,372435.38,269770.59,50417.65,136879.47,1.64,0.004,3.44,2.72,20110531,57047.11,0.68,-33.14,-96.88,20.52,0.47,60233.0,8.85,8.99,8.95,8.69,85090.78,0.07,0.79,8.908,8.997,9.465,101723.82,108669.79,122912.85,1.16,0.18,True
600582,天地科技,工程机械,北京,31.8,27.74,41.39,3567725.5,2624044.5,412727.31,127578.52,0.31,0.111,3.47,1.36,20020515,867017.81,2.09,28.27,25.83,33.5,5.11,61101.0,4.6,4.71,4.69,4.58,124874.76,0.08,1.74,4.63,4.64,4.74,131406.78,152593.65,161676.57,0.45,0.18,True
600599,熊猫金控,多元金融,湖南,426.73,1.66,1.66,98642.11,57139.18,991.8,50607.8,3.05,0.037,4.28,4.95,20010828,2553.68,0.15,8.79,357.17,78.19,2.39,40798.0,22.53,22.8,22.64,22.45,17491.79,0.11,0.49,22.638,22.344,22.503,20899.36,19830.55,18197.92,1.05,0.18,True
000581,威孚高科,汽车配件,江苏,9.81,8.36,10.09,1887584.25,1106550.13,242709.95,341784.13,3.39,1.837,14.0,1.72,19980924,909396.38,9.01,34.19,41.54,22.3,28.25,59542.0,24.97,25.54,25.51,24.97,121753.11,0.4,1.59,26.076,26.47,26.013,230209.3,280862.33,250950.5,1.46,0.18,True
